symbol,name,exchange
020120.KS,키다리스튜디오,유가
027970.KS,한국제지,유가
020000.KS,한섬,유가
017800.KS,현대엘리베이터,유가
016580.KS,환인제약,유가
023600.KQ,삼보판지,코스닥
018310.KQ,삼목에스폼,코스닥
003800.KQ,에이스침대,코스닥
014190.KQ,원익큐브,코스닥
013580.KS,계룡건설산업,유가
021050.KS,서원,유가
012750.KS,에스원,유가
015890.KS,태경산업,유가
012700.KQ,리드코프,코스닥
018000.KQ,유니슨,코스닥
025980.KQ,아난티,코스닥
026910.KQ,광진실업,코스닥
017250.KQ,인터엠,코스닥
016590.KS,신대양제지,유가
011690.KS,와이투솔루션,유가
025860.KS,남해화학,유가
018500.KS,동원금속,유가
011300.KS,우성머티리얼스,유가
015750.KQ,성우하이텍,코스닥
020180.KQ,대신정보통신,코스닥
006730.KQ,서부T&D,코스닥
011200.KS,HMM,유가
012610.KS,경인양행,유가
017810.KS,풀무원,유가
017390.KS,서울도시가스,유가
025820.KS,이구산업,유가
025950.KQ,동신건설,코스닥
025900.KQ,동화기업,코스닥
011090.KS,에넥스,유가
007460.KS,에이프로젠,유가
025620.KS,차AI헬스케어,유가
017960.KS,한국카본,유가
025870.KQ,신라에스지,코스닥
025880.KQ,케이씨피드,코스닥
002680.KQ,한탑,코스닥
025550.KQ,한국선재,코스닥
025440.KQ,DH오토웨어,코스닥
025320.KQ,시노펙스,코스닥
024940.KQ,PN풍년,코스닥
024950.KQ,삼천리자전거,코스닥
014100.KQ,메디앙스,코스닥
024840.KQ,KBI메탈,코스닥
024910.KQ,경창산업,코스닥
004780.KQ,대륙제관,코스닥
013120.KQ,동원개발,코스닥
024830.KQ,세원물산,코스닥
024880.KQ,케이피에프,코스닥
025000.KS,KPX케미칼,유가
007980.KS,TP,유가
010580.KS,에스엠벡셀,유가
024120.KQ,KB오토시스,코스닥
017000.KQ,신원종합개발,코스닥
024060.KQ,흥구석유,코스닥
023910.KQ,대한약품,코스닥
001840.KQ,이화공영,코스닥
023900.KQ,풍국주정,코스닥
017650.KQ,대림제지,코스닥
010170.KQ,대한광통신,코스닥
023790.KQ,동일스틸럭스,코스닥
023770.KQ,플레이위드,코스닥
023760.KQ,한국캐피탈,코스닥
005860.KQ,한일사료,코스닥
009440.KS,KC그린홀딩스,유가
008420.KS,문배철강,유가
016880.KS,웅진,유가
012860.KQ,모베이스전자,코스닥
006050.KQ,국영지앤엠,코스닥
023410.KQ,유진기업,코스닥
023440.KQ,제이스코홀딩스,코스닥
006910.KQ,보성파워텍,코스닥
018290.KQ,브이티,코스닥
023160.KQ,태광,코스닥
014790.KS,HL D&I,유가
007310.KS,오뚜기,유가
008500.KS,일정실업,유가
007530.KQ,와이엠,코스닥
010120.KS,엘에스일렉트릭,유가
001000.KQ,신라섬유,코스닥
012620.KQ,원일특강,코스닥
011370.KQ,서한,코스닥
009190.KS,대양금속,유가
000760.KS,이화산업,유가
014820.KS,동원시스템즈,유가
018700.KQ,바른손,코스닥
014470.KQ,부방,코스닥
010140.KS,삼성중공업,유가
009680.KS,모토닉,유가
010690.KS,화신,유가
007720.KQ,소노스퀘어,코스닥
013720.KQ,THE CUBE&,코스닥
011320.KQ,유니크,코스닥
018120.KQ,진로발효,코스닥
009620.KQ,삼보산업,코스닥
005670.KQ,푸드웰,코스닥
007330.KQ,푸른저축은행,코스닥
006140.KQ,피제이전자,코스닥
019010.KQ,베뉴지,코스닥
009780.KQ,엠에스씨,코스닥
000390.KS,SP삼화,유가
009450.KS,경동나비엔,유가
020400.KQ,대동금속,코스닥
005710.KQ,대원산업,코스닥
016600.KQ,큐캐피탈,코스닥
004590.KQ,한국가구,코스닥
016670.KQ,디모아,코스닥
000440.KQ,중앙에너비스,코스닥
012030.KS,DB,유가
005090.KS,SGC에너지,유가
014970.KQ,삼륭물산,코스닥
005750.KS,대림바스,유가
011040.KQ,경동제약,코스닥
008370.KQ,원풍,코스닥
007390.KQ,네이처셀,코스닥
002290.KQ,삼일기업공사,코스닥
019540.KQ,일지테크,코스닥
007770.KQ,한일화학,코스닥
017890.KQ,한국알콜,코스닥
003310.KQ,대주산업,코스닥
019660.KQ,글로본,코스닥
005880.KS,대한해운,유가
017510.KQ,세명전기,코스닥
005870.KS,휴니드테크놀러지스,유가
017550.KS,수산세보틱스,유가
021080.KQ,에이티넘인베스트,코스닥
011170.KS,롯데케미칼,유가
008830.KQ,대동기어,코스닥
001430.KS,세아베스틸지주,유가
008770.KS,호텔신라,유가
014580.KS,태경비케이,유가
013520.KS,화승코퍼레이션,유가
004080.KS,신흥,유가
006060.KS,화승인더스트리,유가
014530.KS,극동유화,유가
002140.KS,고려산업,유가
002230.KQ,피에스텍,코스닥
016090.KS,대현,유가
001620.KS,케이비아이동국실업,유가
017040.KS,광명전기,유가
011390.KS,부산산업,유가
011810.KS,STX,유가
010130.KS,고려아연,유가
009730.KQ,이렘,코스닥
004720.KS,팜젠사이언스,유가
009200.KS,무림페이퍼,유가
001500.KS,현대차증권,유가
008870.KS,금비,유가
005820.KS,원림,유가
008490.KS,서흥,유가
014910.KS,성문전자,유가
003580.KS,HLB글로벌,유가
015860.KS,일진홀딩스,유가
014160.KS,대영포장,유가
012280.KS,영화금속,유가
019170.KS,신풍제약,유가
002210.KS,동성제약,유가
016920.KQ,카스,코스닥
012170.KS,아센디오,유가
009420.KS,한올바이오파마,유가
013030.KQ,하이록코리아,코스닥
011330.KS,유니켐,유가
012800.KS,대창,유가
013360.KS,일성건설,유가
013700.KS,까뮤이앤씨,유가
002760.KS,보락,유가
007610.KS,선도전기,유가
004920.KS,씨아이테크,유가
009290.KS,광동제약,유가
011420.KS,갤럭시아에스엠,유가
004270.KS,남성,유가
001940.KS,KISCO홀딩스,유가
009410.KS,태영건설,유가
007280.KS,한국특강,유가
009180.KS,한솔로지스틱스,유가
002170.KS,SYTS,유가
017670.KS,SK텔레콤,유가
010640.KS,진양폴리우레탄,유가
003650.KS,미창석유공업,유가
004380.KS,삼익THK,유가
002840.KS,미원상사,유가
007860.KS,서연,유가
019550.KQ,SBI인베스트먼트,코스닥
013000.KS,세우글로벌,유가
012330.KS,현대모비스,유가
001390.KS,KG케미칼,유가
009320.KS,아진전자부품,유가
001450.KS,현대해상,유가
005440.KS,현대지에프홀딩스,유가
015760.KS,한국전력공사,유가
007690.KS,국도화학,유가
006280.KS,녹십자,유가
009160.KS,SIMPAC,유가
008600.KS,윌비스,유가
015230.KS,대창단조,유가
007160.KS,사조산업,유가
014130.KS,한익스프레스,유가
008040.KS,사조동아원,유가
009140.KS,경인전자,유가
009580.KS,무림P&P,유가
014990.KS,인디에프,유가
013570.KS,디와이,유가
003610.KS,방림,유가
015590.KS,DKME,유가
014680.KS,한솔케미칼,유가
010820.KS,퍼스텍,유가
019570.KQ,플루토스,코스닥
006040.KS,동원산업,유가
008060.KS,대덕,유가
003680.KS,한성기업,유가
006920.KQ,모헨즈,코스닥
015020.KS,이스타코,유가
011280.KS,태림포장,유가
002310.KS,아세아제지,유가
010660.KS,화천기계,유가
011150.KS,CJ씨푸드,유가
001770.KS,SHD,유가
018470.KS,조일알미늄,유가
005850.KS,에스엘,유가
009970.KS,영원무역홀딩스,유가
012510.KS,더존비즈온,유가
003850.KS,보령,유가
008250.KS,이건산업,유가
012690.KS,모나리자,유가
006370.KS,대구백화점,유가
006980.KS,우성,유가
002920.KS,유성기업,유가
002220.KS,한일철강,유가
002450.KS,삼익악기,유가
002460.KS,HS화성,유가
007340.KS,DN오토모티브,유가
000890.KS,보해양조,유가
001290.KS,상상인증권,유가
003010.KS,혜인,유가
014280.KS,금강공업,유가
009810.KS,플레이그램,유가
008730.KS,율촌화학,유가
009270.KS,신원,유가
004140.KS,동방,유가
002960.KS,한국쉘석유,유가
003000.KS,부광약품,유가
005810.KS,풍산홀딩스,유가
001270.KS,부국증권,유가
012200.KS,계양전기,유가
004710.KS,한솔테크닉스,유가
016610.KS,DB증권,유가
008930.KS,한미사이언스,유가
005500.KS,삼진제약,유가
005490.KS,POSCO홀딩스,유가
002410.KS,범양건영,유가
005690.KS,파미셀,유가
001230.KS,동국홀딩스,유가
006340.KS,대원전선,유가
005950.KS,이수화학,유가
016360.KS,삼성증권,유가
002810.KS,삼영무역,유가
001750.KS,한양증권,유가
011780.KS,금호석유화학,유가
003470.KS,유안타증권,유가
002620.KS,제일파마홀딩스,유가
015260.KS,에이엔피,유가
009460.KS,한창제지,유가
005720.KS,넥센,유가
006660.KS,삼성공조,유가
004490.KS,세방전지,유가
011000.KS,진원생명과학,유가
009310.KS,참엔지니어링,유가
010100.KS,한국무브넥스,유가
005070.KS,코스모신소재,유가
004830.KS,덕성,유가
001720.KS,신영증권,유가
001200.KS,유진증권,유가
003460.KS,유화증권,유가
011700.KS,한신기계공업,유가
005420.KS,코스모화학,유가
000500.KS,가온전선,유가
010950.KS,S-Oil,유가
012450.KS,한화에어로스페이스,유가
011230.KS,삼화전자공업,유가
004020.KS,현대제철,유가
004770.KS,써니전자,유가
004560.KS,현대비앤지스틸,유가
006090.KS,사조오양,유가
003530.KS,한화투자증권,유가
009470.KS,삼화전기,유가
001510.KS,SK증권,유가
010770.KS,평화홀딩스,유가
007110.KS,일신석재,유가
016380.KS,KG스틸,유가
010780.KS,아이에스동서,유가
002360.KS,SH에너지화학,유가
003830.KS,대한화섬,유가
007810.KS,코리아써키트,유가
004170.KS,신세계,유가
010060.KS,OCI홀딩스,유가
000520.KS,삼일제약,유가
006490.KS,인스코비,유가
003120.KS,일성아이에스,유가
000720.KS,현대건설,유가
002710.KS,TCC스틸,유가
003060.KS,에이프로젠바이오로직스,유가
007700.KS,F&F 홀딩스,유가
008700.KS,아남전자,유가
006360.KS,GS건설,유가
006110.KS,삼아알미늄,유가
006200.KS,한국전자홀딩스,유가
006400.KS,삼성SDI,유가
009150.KS,삼성전기,유가
005960.KS,동부건설,유가
009070.KS,케이씨티시,유가
003070.KS,코오롱글로벌,유가
005180.KS,빙그레,유가
005250.KS,녹십자홀딩스,유가
000480.KS,시알홀딩스,유가
004310.KS,현대약품,유가
003920.KS,남양유업,유가
008350.KS,남선알미늄,유가
003350.KS,한국화장품제조,유가
011760.KS,현대코퍼레이션,유가
006260.KS,LS,유가
001740.KS,SK네트웍스,유가
002100.KS,경농,유가
004870.KS,티웨이홀딩스,유가
007590.KS,동방아그로,유가
004430.KS,송원산업,유가
002780.KS,진흥기업,유가
004090.KS,한국석유공업,유가
000650.KS,천일고속,유가
000430.KS,대원강업,유가
001080.KS,만호제강,유가
004700.KS,조광피혁,유가
004360.KS,세방,유가
008970.KS,KBI동양철관,유가
002880.KS,디와이에이,유가
001260.KS,남광토건,유가
005680.KS,삼영전자공업,유가
005800.KS,신영와코루,유가
002630.KS,오리엔트바이오,유가
001550.KS,조비,유가
005430.KS,한국공항,유가
004910.KS,조광페인트,유가
003080.KS,SB성보,유가
004690.KS,삼천리,유가
002600.KS,조흥,유가
001570.KS,금양,유가
003960.KS,사조대림,유가
002070.KS,비비안,유가
003570.KS,SNT다이내믹스,유가
004960.KS,한신공영,유가
004370.KS,농심,유가
003720.KS,삼영,유가
004980.KS,성신양회,유가
004970.KS,신라교역,유가
002870.KS,신풍,유가
001630.KS,종근당홀딩스,유가
005740.KS,크라운해태홀딩스,유가
002390.KS,한독,유가
001380.KS,SG글로벌,유가
006120.KS,SK디스커버리,유가
007540.KS,샘표,유가
003280.KS,흥아해운,유가
001250.KS,GS글로벌,유가
002990.KS,금호건설,유가
001470.KS,삼부토건,유가
001820.KS,삼화콘덴서공업,유가
001020.KS,페이퍼코리아,유가
001520.KS,동양,유가
000880.KS,한화,유가
001060.KS,JW중외제약,유가
000670.KS,영풍,유가
001340.KS,PKC,유가
000180.KS,성창기업지주,유가
005110.KS,한창,유가
004450.KS,삼화왕관,유가
000040.KS,KR모터스,유가
002240.KS,고려제강,유가
004100.KS,태양금속공업,유가
002820.KS,SUN&L,유가
004840.KS,DRB동일,유가
002350.KS,넥센타이어,유가
004060.KS,SG세계물산,유가
004000.KS,롯데정밀화학,유가
000020.KS,동화약품,유가
000210.KS,DL,유가
001120.KS,LX인터내셔널,유가
002720.KS,국제약품,유가
003240.KS,태광산업,유가
005030.KS,부산주공,유가
000590.KS,CS홀딩스,유가
000990.KS,DB하이텍,유가
006570.KS,대림통상,유가
000220.KS,유유제약,유가
000860.KS,강남제비스코,유가
003540.KS,대신증권,유가
005940.KS,NH투자증권,유가
006800.KS,미래에셋증권,유가
002700.KS,신일전자,유가
001360.KS,삼성제약,유가
000810.KS,삼성화재해상보험,유가
003230.KS,삼양식품,유가
000370.KS,한화손해보험,유가
008260.KS,NI스틸,유가
000230.KS,일동홀딩스,유가
000490.KS,대동,유가
001800.KS,오리온홀딩스,유가
004540.KS,깨끗한나라,유가
001420.KS,태원물산,유가
002020.KS,코오롱,유가
005930.KS,삼성전자,유가
000300.KS,DH오토넥스,유가
001460.KS,BYC,유가
003620.KS,KG모빌리티,유가
005610.KS,삼립,유가
000540.KS,흥국화재,유가
007570.KS,일양약품,유가
002320.KS,한진,유가
002200.KS,한국수출포장공업,유가
005380.KS,현대자동차,유가
005360.KS,모나미,유가
009830.KS,한화솔루션,유가
002030.KS,아세아,유가
006380.KS,카프로,유가
004990.KS,롯데지주,유가
001070.KS,대한방직,유가
004410.KS,서울식품공업,유가
000680.KS,LS네트웍스,유가
001210.KS,금호전기,유가
000140.KS,하이트진로홀딩스,유가
000320.KS,노루홀딩스,유가
000270.KS,기아,유가
004800.KS,효성,유가
001040.KS,CJ,유가
000150.KS,두산,유가
005010.KS,휴스틸,유가
005830.KS,DB손해보험,유가
002900.KS,TYM,유가
003090.KS,대웅,유가
003780.KS,진양산업,유가
003520.KS,영진약품,유가
002380.KS,케이씨씨,유가
005300.KS,롯데칠성음료,유가
003200.KS,일신방직,유가
002790.KS,아모레퍼시픽홀딩스,유가
006220.KS,제주은행,유가
004150.KS,한솔홀딩스,유가
007210.KS,벽산,유가
000400.KS,롯데손해보험,유가
001130.KS,대한제분,유가
001680.KS,대상,유가
003550.KS,LG,유가
000640.KS,동아쏘시오홀딩스,유가
003690.KS,코리안리,유가
000970.KS,한국주철관공업,유가
003300.KS,한일홀딩스,유가
004250.KS,엔피씨,유가
003030.KS,세아제강지주,유가
001440.KS,대한전선,유가
001790.KS,대한제당,유가
000070.KS,삼양홀딩스,유가
002420.KS,세기상사,유가
000240.KS,한국앤컴퍼니,유가
000950.KS,전방,유가
003490.KS,대한항공,유가
001530.KS,디아이동일,유가
000100.KS,유한양행,유가
000120.KS,CJ대한통운,유가
000050.KS,경방,유가
000700.KS,유수홀딩스,유가
003480.KS,한진중공업홀딩스,유가
